pre_root_id,post_root_id,syn_count,origin_set
720575940620692974,720575940635816926,14,set_6
720575940620692974,720575940645503854,32,set_6
720575940620692974,720575940647030324,48,set_6
720575940620692974,720575940649081465,14,set_6
720575940620866544,720575940613213615,5,set_6
720575940620866544,720575940622144648,13,set_6
720575940620866544,720575940626434822,8,set_6
720575940620866544,720575940630548751,6,set_6
720575940620866544,720575940639786915,16,set_6
720575940621569728,720575940605890784,32,set_6
720575940621569728,720575940607377586,16,set_6
720575940621569728,720575940608500316,12,set_6
720575940621569728,720575940609937476,10,set_6
720575940621569728,720575940610054980,20,set_6
720575940621569728,720575940611436408,16,set_6
720575940621569728,720575940611549902,56,set_6
720575940621569728,720575940613929391,24,set_6
720575940621569728,720575940615197747,122,set_6
720575940621569728,720575940616014092,62,set_6
720575940621569728,720575940616864217,24,set_6
720575940621569728,720575940617298747,36,set_6
720575940621569728,720575940617494877,16,set_6
720575940621569728,720575940617678566,108,set_6
720575940621569728,720575940617787963,28,set_6
720575940621569728,720575940618165019,52,set_6
720575940621569728,720575940618238523,44,set_6
720575940621569728,720575940618472261,12,set_6
720575940621569728,720575940618539810,120,set_6
720575940621569728,720575940619016059,42,set_6
720575940621569728,720575940619076731,40,set_6
720575940621569728,720575940620335269,10,set_6
720575940621569728,720575940621586854,20,set_6
720575940621569728,720575940621771041,28,set_6
720575940621569728,720575940622026245,16,set_6
720575940621569728,720575940622154266,10,set_6
720575940621569728,720575940622493260,14,set_6
720575940621569728,720575940622933765,14,set_6
